Company,Date,Followers
R User Community,2021-02-19,804
R User Community,2021-03-06,814
R User Community,2021-03-26,818
R User Community,2022-02-20,1268
R User Community,2022-02-27,1342
R User Community,2022-03-03,1462
R User Community,2022-03-07,1535
R User Community,2022-03-20,1786
R User Community,2022-03-29,2011
R User Community,2022-03-31,2063
R User Community,2022-04-09,2408
R User Community,2022-04-11,2461
R User Community,2022-04-13,2513
R User Community,2022-04-25,3027
R User Community,2022-04-29,3196
R User Community,2022-05-22,4072
R User Community,2022-05-23,4108
R User Community,2022-05-25,4181
R User Community,2022-05-27,4228
R User Community,2022-06-01,4335
R User Community,2022-06-11,4774
R User Community,2022-06-13,4839
R User Community,2022-06-20,5088
R User Community,2022-06-24,5281
R User Community,2022-06-26,5331
R User Community,2022-06-30,5486
R User Community,2022-07-01,5528
R User Community,2022-07-02,5546
R User Community,2022-07-04,5628
R User Community,2022-07-05,5672
R User Community,2022-07-09,5816
R User Community,2022-07-12,5950
R User Community,2022-07-18,6148
R User Community,2022-07-21,6260
R User Community,2022-07-23,6389
R User Community,2022-07-25,6479
R User Community,2022-08-01,6890
R User Community,2022-08-08,7187
R User Community,2022-08-16,7793
R User Community,2022-08-20,8101
R User Community,2022-08-25,8254
R User Community,2022-08-28,8318
R User Community,2022-09-01,8487
R User Community,2022-09-07,8699
R User Community,2022-09-10,8780
R User Community,2022-09-16,8969
R User Community,2022-09-22,9153
R User Community,2022-09-29,9382
R User Community,2022-10-03,9525
R User Community,2022-10-09,9725
R User Community,2022-10-12,9833
R User Community,2022-10-16,9948
R User Community,2022-10-22,10212
R User Community,2022-10-28,10514
R User Community,2022-11-03,10779
R User Community,2022-11-06,10886
R User Community,2022-11-14,11150
R User Community,2022-11-20,11343
R User Community,2022-11-24,11440
R User Community,2022-12-01,11611
R User Community,2022-12-08,11802
R User Community,2022-12-14,11987
R User Community,2022-12-27,12255
R User Community,2023-01-01,12351
R User Community,2023-01-05,12429
R User Community,2023-01-09,12526
R User Community,2023-01-21,12756
R User Community,2023-01-22,12765
R User Community,2023-01-25,12847
R User Community,2023-01-28,12902
R User Community,2023-02-04,12985
R User Community,2023-02-10,13076
R User Community,2023-02-13,13133
R User Community,2023-02-24,13312
R User Community,2023-02-25,13323
R User Community,2023-03-10,13537
R User Community,2023-03-13,13581
R User Community,2023-03-14,13597
R User Community,2023-03-18,13674
R User Community,2023-03-21,13715
R User Community,2023-03-25,13771
R User Community,2023-03-29,13846
R User Community,2023-04-01,13904
R User Community,2023-04-10,14033
R User Community,2023-04-10,14032
R User Community,2023-04-13,14079
R User Community,2023-04-21,14189
R User Community,2023-04-23,14221
R User Community,2023-04-29,14344
R User Community,2023-05-12,14543
R User Community,2023-05-19,14651
R User Community,2023-05-29,14773
R User Community,2023-06-05,14874
R User Community,2023-06-05,14873
