Company,Date,Followers
The Economic Times,2025-07-27,2993701
The Economic Times,2025-08-30,2997568
The Economist,2023-01-21,13124182
The Economist,2023-02-10,13137557
The Economist,2023-02-25,13145638
The Economist,2023-03-13,13156997
The Economist,2023-03-29,13162432
The Economist,2023-04-10,13169229
The Economist,2023-04-23,13175411
The Economist,2023-06-05,13199973
The Economist,2023-06-11,13209793
The Economist,2023-06-23,13231309
The Economist,2023-07-06,13255904
The Economist,2023-07-23,13276931
The Economist,2023-08-05,13299033
The Economist,2023-08-29,13333538
The Economist,2023-10-18,13363043
The Economist,2023-12-14,12894756
The Economist,2023-12-17,12897925
The Economist,2023-12-18,12898867
The Economist,2024-05-04,12991448
The Economist,2024-05-28,13001170
The Economist,2024-06-28,13013398
The Economist,2024-08-06,13028647
The Economist,2024-09-02,13033181
The Economist,2024-09-27,13038797
The Economist,2025-01-09,13039939
The Economist,2025-01-19,13041490
The Economist,2025-01-27,13041639
The Economist,2025-02-21,13042978
The Economist,2025-02-28,13043105
The Economist,2025-03-15,13042685
The Economist,2025-03-16,13042632
The Economist,2025-04-28,13043660
The Economist,2025-05-27,13044287
The Economist,2025-06-07,13040912
The Economist,2025-07-27,13049283
The Economist,2025-08-30,13057031
The Economist,2025-09-16,13059916
The Edge Dublin,2024-06-24,291
"The Egyptian Satellite Company, Nilesat",2025-02-21,4878
"The Egyptian Satellite Company, Nilesat",2025-03-16,4917
"The Egyptian Satellite Company, Nilesat",2025-04-28,5006
"The Egyptian Satellite Company, Nilesat",2025-05-27,5097
"The Egyptian Satellite Company, Nilesat",2025-08-30,5220
The Fast Mode,2025-02-21,8894
The Fast Mode,2025-03-16,9027
The Fast Mode,2025-04-28,9337
The Fast Mode,2025-05-27,9438
The Fast Mode,2025-08-30,11114
The Female Lead,2023-01-21,3534654
The Female Lead,2023-01-25,3537606
The Female Lead,2023-02-25,3558134
The Female Lead,2023-03-13,3575278
The Female Lead,2023-03-29,3591320
The Female Lead,2023-04-10,3607083
The Female Lead,2023-04-23,3620862
The Female Lead,2023-06-05,3648947
The Female Lead,2023-06-11,3654706
The Female Lead,2023-06-23,3665739
The Female Lead,2023-07-06,3677107
The Female Lead,2023-07-23,3688189
The Female Lead,2023-08-05,3697452
The Female Lead,2023-08-29,3715256
The Female Lead,2023-10-18,3752262
The Female Lead,2023-12-18,3670045
The Female Lead,2024-06-24,3845991
The Female Lead,2025-05-27,3997197
The Female Quotient,2025-02-21,703508
The Female Quotient,2025-03-16,725131
The Female Quotient,2025-04-28,740230
The Female Quotient,2025-05-27,748466
The Female Quotient,2025-08-30,764873
The Florida Oyster Trading Company,2023-01-21,1707
The Florida Oyster Trading Company,2023-02-25,1723
The Florida Oyster Trading Company,2023-03-13,1736
The Florida Oyster Trading Company,2023-03-29,1753
The Florida Oyster Trading Company,2023-04-10,1765
The Florida Oyster Trading Company,2023-04-23,1776
The Florida Oyster Trading Company,2023-06-05,1824
The Florida Oyster Trading Company,2023-06-11,1834
The Florida Oyster Trading Company,2023-06-23,1848
The Florida Oyster Trading Company,2023-07-06,1857
The Florida Oyster Trading Company,2023-07-23,1864
The Florida Oyster Trading Company,2023-08-05,1869
The Florida Oyster Trading Company,2023-08-29,1900
The Florida Oyster Trading Company,2023-10-18,1847
The Francis Crick Institute,2023-01-25,68149
The Francis Crick Institute,2023-01-29,68346
The Fruit People,2024-06-24,4077
The Future of Privacy Forum,2021-02-19,15684
The Future of Privacy Forum,2021-03-06,15833
The Future of Privacy Forum,2021-03-26,16085
The Global Academy,2021-07-14,229
The Global Academy,2021-07-18,230
The Global Academy,2021-07-22,230
The Global Academy,2021-08-14,236
