Company,Date,Followers
Gower Street Analytics,2021-06-16,1612
Gower Street Analytics,2021-06-21,1615
Gower Street Analytics,2021-06-29,1624
Gower Street Analytics,2021-07-02,1624
Gower Street Analytics,2021-07-04,1624
Gower Street Analytics,2021-07-09,1625
Gower Street Analytics,2021-07-14,1626
Gower Street Analytics,2021-07-18,1626
Gower Street Analytics,2021-07-22,1628
Gower Street Analytics,2021-08-14,1632
Gower Street Analytics,2021-08-26,1634
Gower Street Analytics,2021-09-02,1636
Gower Street Analytics,2021-09-16,1655
Gower Street Analytics,2021-10-17,1675
Gower Street Analytics,2021-10-29,1680
Gower Street Analytics,2021-11-06,1684
Gower Street Analytics,2021-11-20,1690
Gower Street Analytics,2021-12-07,1693
Gower Street Analytics,2021-12-14,1693
Gower Street Analytics,2021-12-20,1699
Gower Street Analytics,2021-12-26,1698
Gower Street Analytics,2021-12-30,1698
Gower Street Analytics,2021-12-31,1697
Gower Street Analytics,2022-01-03,1697
Gower Street Analytics,2022-01-04,1699
Gower Street Analytics,2022-01-06,1700
Gower Street Analytics,2022-01-07,1701
Gower Street Analytics,2022-01-10,1705
Gower Street Analytics,2022-01-14,1713
Gower Street Analytics,2022-01-18,1724
Gower Street Analytics,2022-01-27,1733
Gower Street Analytics,2022-02-01,1739
Gower Street Analytics,2022-02-07,1744
Gower Street Analytics,2022-02-10,1744
Gower Street Analytics,2022-02-12,1746
Gower Street Analytics,2022-02-16,1749
Gower Street Analytics,2022-02-20,1752
Gower Street Analytics,2022-02-23,1752
Gower Street Analytics,2022-02-26,1752
Gower Street Analytics,2022-03-07,1770
Gower Street Analytics,2022-03-20,1776
Gower Street Analytics,2022-03-29,1777
Gower Street Analytics,2022-03-31,1776
Gower Street Analytics,2022-04-11,1785
Gower Street Analytics,2022-04-19,1788
Gower Street Analytics,2022-04-25,1795
Gower Street Analytics,2022-05-05,1815
Gower Street Analytics,2022-05-22,1820
Gower Street Analytics,2022-05-23,1823
Gower Street Analytics,2022-05-25,1825
Gower Street Analytics,2022-06-01,1826
Gower Street Analytics,2022-06-03,1826
Gower Street Analytics,2022-06-11,1837
Gower Street Analytics,2022-06-13,1839
Gower Street Analytics,2022-06-15,1843
Gower Street Analytics,2022-06-16,1845
Gower Street Analytics,2022-06-22,1848
Gower Street Analytics,2022-06-23,1848
Gower Street Analytics,2022-06-28,1849
Gower Street Analytics,2022-06-30,1850
Gower Street Analytics,2022-07-01,1851
Gower Street Analytics,2022-07-02,1851
Gower Street Analytics,2022-07-04,1851
Gower Street Analytics,2022-07-05,1852
Gower Street Analytics,2022-07-09,1855
Gower Street Analytics,2022-07-12,1855
Gower Street Analytics,2022-07-18,1859
Gower Street Analytics,2022-07-21,1859
Gower Street Analytics,2022-07-23,1859
Gower Street Analytics,2022-07-25,1859
Gower Street Analytics,2022-08-01,1860
Gower Street Analytics,2022-08-08,1861
Gower Street Analytics,2022-08-16,1867
Gower Street Analytics,2022-08-20,1868
Gower Street Analytics,2022-08-25,1869
Gower Street Analytics,2022-08-28,1870
Gower Street Analytics,2022-09-01,1872
Gower Street Analytics,2022-09-07,1873
Gower Street Analytics,2022-09-10,1872
Gower Street Analytics,2022-09-16,1873
Gower Street Analytics,2022-09-22,1875
Gower Street Analytics,2022-09-29,1875
Gower Street Analytics,2022-10-03,1875
Gower Street Analytics,2022-10-09,1875
Gower Street Analytics,2022-10-12,1875
Gower Street Analytics,2022-10-16,1876
Gower Street Analytics,2022-10-22,1875
Gower Street Analytics,2022-10-28,1882
Gower Street Analytics,2022-11-03,1883
Gower Street Analytics,2022-11-06,1884
Gower Street Analytics,2022-11-14,1886
